candidate_id,model_family,target_configs,daily_lags,weekly_lags,monthly_weight,daily_weight,weekly_weight,use_bias,calibration_metric_percent,pretest_metric_percent
scalar_d8_w4_weights_0.00_0.40_0.60,scalar_past_only_blend,,8.0,4.0,0.0,0.4,0.6,False,8.1,8.25
scalar_d8_w4_weights_0.00_0.45_0.55,scalar_past_only_blend,,8.0,4.0,0.0,0.45,0.55,False,8.1,8.25
scalar_d9_w5_weights_0.15_0.15_0.70,scalar_past_only_blend,,9.0,5.0,0.15,0.15,0.7,True,8.1,8.25
scalar_d9_w6_weights_0.15_0.15_0.70,scalar_past_only_blend,,9.0,6.0,0.15,0.15,0.7,True,8.1,8.25
scalar_d5_w4_weights_0.05_0.30_0.65,scalar_past_only_blend,,5.0,4.0,0.05,0.3,0.65,False,8.11,8.25
scalar_d8_w4_weights_0.05_0.30_0.65,scalar_past_only_blend,,8.0,4.0,0.05,0.3,0.65,False,8.11,8.25
scalar_d5_w4_weights_0.05_0.30_0.65,scalar_past_only_blend,,5.0,4.0,0.05,0.3,0.65,True,8.12,8.25
scalar_d5_w4_weights_0.05_0.35_0.60,scalar_past_only_blend,,5.0,4.0,0.05,0.35,0.6,False,8.12,8.25
scalar_d6_w4_weights_0.05_0.30_0.65,scalar_past_only_blend,,6.0,4.0,0.05,0.3,0.65,False,8.12,8.25
scalar_d7_w4_weights_0.05_0.50_0.45,scalar_past_only_blend,,7.0,4.0,0.05,0.5,0.45,False,8.12,8.25
scalar_d8_w4_weights_0.05_0.30_0.65,scalar_past_only_blend,,8.0,4.0,0.05,0.3,0.65,True,8.12,8.25
scalar_d3_w5_weights_0.10_0.15_0.75,scalar_past_only_blend,,3.0,5.0,0.1,0.15,0.75,True,8.13,8.25
scalar_d3_w6_weights_0.10_0.15_0.75,scalar_past_only_blend,,3.0,6.0,0.1,0.15,0.75,True,8.13,8.25
scalar_d5_w4_weights_0.05_0.35_0.60,scalar_past_only_blend,,5.0,4.0,0.05,0.35,0.6,True,8.13,8.25
scalar_d5_w5_weights_0.20_0.15_0.65,scalar_past_only_blend,,5.0,5.0,0.2,0.15,0.65,True,8.13,8.25
scalar_d5_w6_weights_0.20_0.15_0.65,scalar_past_only_blend,,5.0,6.0,0.2,0.15,0.65,True,8.13,8.25
scalar_d6_w4_weights_0.05_0.30_0.65,scalar_past_only_blend,,6.0,4.0,0.05,0.3,0.65,True,8.13,8.25
scalar_d6_w5_weights_0.20_0.15_0.65,scalar_past_only_blend,,6.0,5.0,0.2,0.15,0.65,True,8.13,8.25
scalar_d6_w6_weights_0.20_0.15_0.65,scalar_past_only_blend,,6.0,6.0,0.2,0.15,0.65,True,8.13,8.25
scalar_d7_w4_weights_0.10_0.25_0.65,scalar_past_only_blend,,7.0,4.0,0.1,0.25,0.65,False,8.13,8.25
scalar_d7_w4_weights_0.10_0.25_0.65,scalar_past_only_blend,,7.0,4.0,0.1,0.25,0.65,True,8.13,8.25
scalar_d7_w4_weights_0.10_0.50_0.40,scalar_past_only_blend,,7.0,4.0,0.1,0.5,0.4,False,8.13,8.25
scalar_d7_w5_weights_0.05_0.55_0.40,scalar_past_only_blend,,7.0,5.0,0.05,0.55,0.4,True,8.13,8.25
scalar_d7_w5_weights_0.20_0.20_0.60,scalar_past_only_blend,,7.0,5.0,0.2,0.2,0.6,False,8.13,8.25
scalar_d7_w6_weights_0.05_0.55_0.40,scalar_past_only_blend,,7.0,6.0,0.05,0.55,0.4,True,8.13,8.25
scalar_d7_w6_weights_0.20_0.20_0.60,scalar_past_only_blend,,7.0,6.0,0.2,0.2,0.6,False,8.13,8.25
scalar_d8_w4_weights_0.05_0.55_0.40,scalar_past_only_blend,,8.0,4.0,0.05,0.55,0.4,False,8.13,8.25
scalar_d8_w5_weights_0.10_0.60_0.30,scalar_past_only_blend,,8.0,5.0,0.1,0.6,0.3,False,8.13,8.25
scalar_d8_w6_weights_0.10_0.60_0.30,scalar_past_only_blend,,8.0,6.0,0.1,0.6,0.3,False,8.13,8.25
scalar_d3_w5_weights_0.10_0.15_0.75,scalar_past_only_blend,,3.0,5.0,0.1,0.15,0.75,False,8.14,8.25
scalar_d3_w6_weights_0.10_0.15_0.75,scalar_past_only_blend,,3.0,6.0,0.1,0.15,0.75,False,8.14,8.25
scalar_d4_w5_weights_0.05_0.35_0.60,scalar_past_only_blend,,4.0,5.0,0.05,0.35,0.6,True,8.14,8.25
scalar_d4_w6_weights_0.05_0.35_0.60,scalar_past_only_blend,,4.0,6.0,0.05,0.35,0.6,True,8.14,8.25
scalar_d6_w4_weights_0.05_0.35_0.60,scalar_past_only_blend,,6.0,4.0,0.05,0.35,0.6,True,8.14,8.25
scalar_d6_w4_weights_0.10_0.25_0.65,scalar_past_only_blend,,6.0,4.0,0.1,0.25,0.65,False,8.14,8.25
scalar_d7_w4_weights_0.05_0.45_0.50,scalar_past_only_blend,,7.0,4.0,0.05,0.45,0.5,True,8.14,8.25
scalar_d7_w4_weights_0.10_0.45_0.45,scalar_past_only_blend,,7.0,4.0,0.1,0.45,0.45,True,8.14,8.25
scalar_d7_w5_weights_0.10_0.55_0.35,scalar_past_only_blend,,7.0,5.0,0.1,0.55,0.35,True,8.14,8.25
scalar_d7_w5_weights_0.15_0.50_0.35,scalar_past_only_blend,,7.0,5.0,0.15,0.5,0.35,True,8.14,8.25
scalar_d7_w6_weights_0.10_0.55_0.35,scalar_past_only_blend,,7.0,6.0,0.1,0.55,0.35,True,8.14,8.25
scalar_d7_w6_weights_0.15_0.50_0.35,scalar_past_only_blend,,7.0,6.0,0.15,0.5,0.35,True,8.14,8.25
scalar_d8_w4_weights_0.10_0.25_0.65,scalar_past_only_blend,,8.0,4.0,0.1,0.25,0.65,False,8.14,8.25
scalar_d8_w4_weights_0.10_0.25_0.65,scalar_past_only_blend,,8.0,4.0,0.1,0.25,0.65,True,8.14,8.25
scalar_d8_w5_weights_0.20_0.20_0.60,scalar_past_only_blend,,8.0,5.0,0.2,0.2,0.6,False,8.14,8.25
scalar_d8_w6_weights_0.20_0.20_0.60,scalar_past_only_blend,,8.0,6.0,0.2,0.2,0.6,False,8.14,8.25
scalar_d10_w4_weights_0.00_0.45_0.55,scalar_past_only_blend,,10.0,4.0,0.0,0.45,0.55,False,8.15,8.25
scalar_d10_w5_weights_0.20_0.25_0.55,scalar_past_only_blend,,10.0,5.0,0.2,0.25,0.55,True,8.15,8.25
scalar_d10_w6_weights_0.20_0.25_0.55,scalar_past_only_blend,,10.0,6.0,0.2,0.25,0.55,True,8.15,8.25
scalar_d6_w4_weights_0.05_0.40_0.55,scalar_past_only_blend,,6.0,4.0,0.05,0.4,0.55,True,8.15,8.25
scalar_d6_w4_weights_0.10_0.25_0.65,scalar_past_only_blend,,6.0,4.0,0.1,0.25,0.65,True,8.15,8.25
scalar_d7_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,7.0,4.0,0.15,0.35,0.5,False,8.15,8.25
scalar_d7_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,7.0,4.0,0.15,0.35,0.5,True,8.15,8.25
scalar_d7_w4_weights_0.15_0.40_0.45,scalar_past_only_blend,,7.0,4.0,0.15,0.4,0.45,False,8.15,8.25
scalar_d8_w4_weights_0.10_0.55_0.35,scalar_past_only_blend,,8.0,4.0,0.1,0.55,0.35,False,8.15,8.25
scalar_d9_w5_weights_0.20_0.20_0.60,scalar_past_only_blend,,9.0,5.0,0.2,0.2,0.6,True,8.15,8.25
scalar_d9_w6_weights_0.20_0.20_0.60,scalar_past_only_blend,,9.0,6.0,0.2,0.2,0.6,True,8.15,8.25
scalar_d10_w4_weights_0.00_0.50_0.50,scalar_past_only_blend,,10.0,4.0,0.0,0.5,0.5,False,8.16,8.25
scalar_d10_w4_weights_0.05_0.35_0.60,scalar_past_only_blend,,10.0,4.0,0.05,0.35,0.6,True,8.16,8.25
scalar_d10_w4_weights_0.10_0.30_0.60,scalar_past_only_blend,,10.0,4.0,0.1,0.3,0.6,False,8.16,8.25
scalar_d10_w5_weights_0.20_0.30_0.50,scalar_past_only_blend,,10.0,5.0,0.2,0.3,0.5,True,8.16,8.25
scalar_d10_w6_weights_0.20_0.30_0.50,scalar_past_only_blend,,10.0,6.0,0.2,0.3,0.5,True,8.16,8.25
scalar_d7_w4_weights_0.15_0.30_0.55,scalar_past_only_blend,,7.0,4.0,0.15,0.3,0.55,False,8.16,8.25
scalar_d7_w4_weights_0.15_0.30_0.55,scalar_past_only_blend,,7.0,4.0,0.15,0.3,0.55,True,8.16,8.25
scalar_d7_w4_weights_0.15_0.40_0.45,scalar_past_only_blend,,7.0,4.0,0.15,0.4,0.45,True,8.16,8.25
scalar_d7_w5_weights_0.20_0.40_0.40,scalar_past_only_blend,,7.0,5.0,0.2,0.4,0.4,False,8.16,8.25
scalar_d7_w5_weights_0.20_0.40_0.40,scalar_past_only_blend,,7.0,5.0,0.2,0.4,0.4,True,8.16,8.25
scalar_d7_w6_weights_0.20_0.40_0.40,scalar_past_only_blend,,7.0,6.0,0.2,0.4,0.4,False,8.16,8.25
scalar_d7_w6_weights_0.20_0.40_0.40,scalar_past_only_blend,,7.0,6.0,0.2,0.4,0.4,True,8.16,8.25
scalar_d9_w4_weights_0.10_0.30_0.60,scalar_past_only_blend,,9.0,4.0,0.1,0.3,0.6,False,8.16,8.25
scalar_d9_w5_weights_0.20_0.25_0.55,scalar_past_only_blend,,9.0,5.0,0.2,0.25,0.55,True,8.16,8.25
scalar_d9_w6_weights_0.20_0.25_0.55,scalar_past_only_blend,,9.0,6.0,0.2,0.25,0.55,True,8.16,8.25
scalar_d10_w5_weights_0.00_0.55_0.45,scalar_past_only_blend,,10.0,5.0,0.0,0.55,0.45,True,8.17,8.25
scalar_d10_w6_weights_0.00_0.55_0.45,scalar_past_only_blend,,10.0,6.0,0.0,0.55,0.45,True,8.17,8.25
scalar_d8_w4_weights_0.15_0.30_0.55,scalar_past_only_blend,,8.0,4.0,0.15,0.3,0.55,False,8.17,8.25
scalar_d8_w4_weights_0.15_0.30_0.55,scalar_past_only_blend,,8.0,4.0,0.15,0.3,0.55,True,8.17,8.25
scalar_d8_w4_weights_0.15_0.40_0.45,scalar_past_only_blend,,8.0,4.0,0.15,0.4,0.45,False,8.17,8.25
scalar_d8_w4_weights_0.15_0.40_0.45,scalar_past_only_blend,,8.0,4.0,0.15,0.4,0.45,True,8.17,8.25
scalar_d8_w4_weights_0.15_0.45_0.40,scalar_past_only_blend,,8.0,4.0,0.15,0.45,0.4,False,8.17,8.25
scalar_d8_w4_weights_0.15_0.45_0.40,scalar_past_only_blend,,8.0,4.0,0.15,0.45,0.4,True,8.17,8.25
scalar_d8_w5_weights_0.20_0.40_0.40,scalar_past_only_blend,,8.0,5.0,0.2,0.4,0.4,False,8.17,8.25
scalar_d8_w5_weights_0.20_0.40_0.40,scalar_past_only_blend,,8.0,5.0,0.2,0.4,0.4,True,8.17,8.25
scalar_d8_w6_weights_0.20_0.40_0.40,scalar_past_only_blend,,8.0,6.0,0.2,0.4,0.4,False,8.17,8.25
scalar_d8_w6_weights_0.20_0.40_0.40,scalar_past_only_blend,,8.0,6.0,0.2,0.4,0.4,True,8.17,8.25
scalar_d9_w4_weights_0.05_0.35_0.60,scalar_past_only_blend,,9.0,4.0,0.05,0.35,0.6,True,8.17,8.25
scalar_d9_w4_weights_0.10_0.30_0.60,scalar_past_only_blend,,9.0,4.0,0.1,0.3,0.6,True,8.17,8.25
scalar_d9_w5_weights_0.20_0.25_0.55,scalar_past_only_blend,,9.0,5.0,0.2,0.25,0.55,False,8.17,8.25
scalar_d9_w6_weights_0.20_0.25_0.55,scalar_past_only_blend,,9.0,6.0,0.2,0.25,0.55,False,8.17,8.25
scalar_d10_w5_weights_0.20_0.30_0.50,scalar_past_only_blend,,10.0,5.0,0.2,0.3,0.5,False,8.18,8.25
scalar_d10_w5_weights_0.20_0.35_0.45,scalar_past_only_blend,,10.0,5.0,0.2,0.35,0.45,True,8.18,8.25
scalar_d10_w6_weights_0.20_0.30_0.50,scalar_past_only_blend,,10.0,6.0,0.2,0.3,0.5,False,8.18,8.25
scalar_d10_w6_weights_0.20_0.35_0.45,scalar_past_only_blend,,10.0,6.0,0.2,0.35,0.45,True,8.18,8.25
scalar_d5_w4_weights_0.10_0.40_0.50,scalar_past_only_blend,,5.0,4.0,0.1,0.4,0.5,True,8.18,8.25
scalar_d5_w4_weights_0.15_0.25_0.60,scalar_past_only_blend,,5.0,4.0,0.15,0.25,0.6,False,8.18,8.25
scalar_d5_w4_weights_0.15_0.25_0.60,scalar_past_only_blend,,5.0,4.0,0.15,0.25,0.6,True,8.18,8.25
scalar_d6_w4_weights_0.10_0.50_0.40,scalar_past_only_blend,,6.0,4.0,0.1,0.5,0.4,False,8.18,8.25
scalar_d6_w4_weights_0.15_0.30_0.55,scalar_past_only_blend,,6.0,4.0,0.15,0.3,0.55,False,8.18,8.25
scalar_d9_w5_weights_0.20_0.30_0.50,scalar_past_only_blend,,9.0,5.0,0.2,0.3,0.5,False,8.18,8.25
scalar_d9_w6_weights_0.20_0.30_0.50,scalar_past_only_blend,,9.0,6.0,0.2,0.3,0.5,False,8.18,8.25
scalar_d10_w5_weights_0.20_0.35_0.45,scalar_past_only_blend,,10.0,5.0,0.2,0.35,0.45,False,8.19,8.25
scalar_d10_w6_weights_0.20_0.35_0.45,scalar_past_only_blend,,10.0,6.0,0.2,0.35,0.45,False,8.19,8.25
scalar_d5_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,5.0,4.0,0.15,0.35,0.5,True,8.19,8.25
scalar_d5_w5_weights_0.20_0.40_0.40,scalar_past_only_blend,,5.0,5.0,0.2,0.4,0.4,True,8.19,8.25
scalar_d5_w6_weights_0.20_0.40_0.40,scalar_past_only_blend,,5.0,6.0,0.2,0.4,0.4,True,8.19,8.25
scalar_d6_w5_weights_0.20_0.40_0.40,scalar_past_only_blend,,6.0,5.0,0.2,0.4,0.4,False,8.19,8.25
scalar_d6_w6_weights_0.20_0.40_0.40,scalar_past_only_blend,,6.0,6.0,0.2,0.4,0.4,False,8.19,8.25
scalar_d9_w4_weights_0.05_0.55_0.40,scalar_past_only_blend,,9.0,4.0,0.05,0.55,0.4,False,8.19,8.25
scalar_d9_w5_weights_0.20_0.35_0.45,scalar_past_only_blend,,9.0,5.0,0.2,0.35,0.45,True,8.19,8.25
scalar_d9_w6_weights_0.20_0.35_0.45,scalar_past_only_blend,,9.0,6.0,0.2,0.35,0.45,True,8.19,8.25
scalar_d10_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,10.0,4.0,0.15,0.35,0.5,False,8.2,8.25
scalar_d10_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,10.0,4.0,0.15,0.35,0.5,True,8.2,8.25
scalar_d10_w5_weights_0.05_0.60_0.35,scalar_past_only_blend,,10.0,5.0,0.05,0.6,0.35,True,8.2,8.25
scalar_d10_w5_weights_0.10_0.60_0.30,scalar_past_only_blend,,10.0,5.0,0.1,0.6,0.3,False,8.2,8.25
scalar_d10_w6_weights_0.05_0.60_0.35,scalar_past_only_blend,,10.0,6.0,0.05,0.6,0.35,True,8.2,8.25
scalar_d10_w6_weights_0.10_0.60_0.30,scalar_past_only_blend,,10.0,6.0,0.1,0.6,0.3,False,8.2,8.25
scalar_d3_w5_weights_0.10_0.25_0.65,scalar_past_only_blend,,3.0,5.0,0.1,0.25,0.65,False,8.2,8.25
scalar_d3_w5_weights_0.15_0.20_0.65,scalar_past_only_blend,,3.0,5.0,0.15,0.2,0.65,False,8.2,8.25
scalar_d3_w6_weights_0.10_0.25_0.65,scalar_past_only_blend,,3.0,6.0,0.1,0.25,0.65,False,8.2,8.25
scalar_d3_w6_weights_0.15_0.20_0.65,scalar_past_only_blend,,3.0,6.0,0.15,0.2,0.65,False,8.2,8.25
scalar_d5_w4_weights_0.15_0.40_0.45,scalar_past_only_blend,,5.0,4.0,0.15,0.4,0.45,False,8.2,8.25
scalar_d5_w5_weights_0.20_0.40_0.40,scalar_past_only_blend,,5.0,5.0,0.2,0.4,0.4,False,8.2,8.25
scalar_d5_w6_weights_0.20_0.40_0.40,scalar_past_only_blend,,5.0,6.0,0.2,0.4,0.4,False,8.2,8.25
scalar_d6_w4_weights_0.10_0.45_0.45,scalar_past_only_blend,,6.0,4.0,0.1,0.45,0.45,True,8.2,8.25
scalar_d6_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,6.0,4.0,0.15,0.35,0.5,True,8.2,8.25
scalar_d6_w5_weights_0.15_0.50_0.35,scalar_past_only_blend,,6.0,5.0,0.15,0.5,0.35,True,8.2,8.25
scalar_d6_w6_weights_0.15_0.50_0.35,scalar_past_only_blend,,6.0,6.0,0.15,0.5,0.35,True,8.2,8.25
scalar_d9_w5_weights_0.20_0.35_0.45,scalar_past_only_blend,,9.0,5.0,0.2,0.35,0.45,False,8.2,8.25
scalar_d9_w6_weights_0.20_0.35_0.45,scalar_past_only_blend,,9.0,6.0,0.2,0.35,0.45,False,8.2,8.25
scalar_d6_w4_weights_0.15_0.45_0.40,scalar_past_only_blend,,6.0,4.0,0.15,0.45,0.4,False,8.21,8.25
scalar_d6_w4_weights_0.15_0.45_0.40,scalar_past_only_blend,,6.0,4.0,0.15,0.45,0.4,True,8.21,8.25
scalar_d9_w4_weights_0.10_0.45_0.45,scalar_past_only_blend,,9.0,4.0,0.1,0.45,0.45,True,8.21,8.25
scalar_d9_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,9.0,4.0,0.15,0.35,0.5,False,8.21,8.25
scalar_d9_w4_weights_0.15_0.35_0.50,scalar_past_only_blend,,9.0,4.0,0.15,0.35,0.5,True,8.21,8.25
scalar_d9_w5_weights_0.10_0.55_0.35,scalar_past_only_blend,,9.0,5.0,0.1,0.55,0.35,True,8.21,8.25
scalar_d9_w5_weights_0.15_0.50_0.35,scalar_past_only_blend,,9.0,5.0,0.15,0.5,0.35,True,8.21,8.25
scalar_d9_w6_weights_0.10_0.55_0.35,scalar_past_only_blend,,9.0,6.0,0.1,0.55,0.35,True,8.21,8.25
scalar_d9_w6_weights_0.15_0.50_0.35,scalar_past_only_blend,,9.0,6.0,0.15,0.5,0.35,True,8.21,8.25
scalar_d10_w4_weights_0.05_0.55_0.40,scalar_past_only_blend,,10.0,4.0,0.05,0.55,0.4,True,8.22,8.25
scalar_d10_w4_weights_0.10_0.55_0.35,scalar_past_only_blend,,10.0,4.0,0.1,0.55,0.35,False,8.22,8.25
scalar_d10_w4_weights_0.15_0.40_0.45,scalar_past_only_blend,,10.0,4.0,0.15,0.4,0.45,False,8.22,8.25
scalar_d10_w4_weights_0.15_0.40_0.45,scalar_past_only_blend,,10.0,4.0,0.15,0.4,0.45,True,8.22,8.25
scalar_d4_w5_weights_0.15_0.35_0.50,scalar_past_only_blend,,4.0,5.0,0.15,0.35,0.5,True,8.22,8.25
scalar_d4_w6_weights_0.15_0.35_0.50,scalar_past_only_blend,,4.0,6.0,0.15,0.35,0.5,True,8.22,8.25
scalar_d9_w4_weights_0.05_0.50_0.45,scalar_past_only_blend,,9.0,4.0,0.05,0.5,0.45,True,8.22,8.25
scalar_d9_w4_weights_0.15_0.40_0.45,scalar_past_only_blend,,9.0,4.0,0.15,0.4,0.45,False,8.22,8.25
scalar_d9_w4_weights_0.15_0.40_0.45,scalar_past_only_blend,,9.0,4.0,0.15,0.4,0.45,True,8.22,8.25
scalar_d4_w5_weights_0.15_0.35_0.50,scalar_past_only_blend,,4.0,5.0,0.15,0.35,0.5,False,8.23,8.25
scalar_d4_w6_weights_0.15_0.35_0.50,scalar_past_only_blend,,4.0,6.0,0.15,0.35,0.5,False,8.23,8.25
scalar_d9_w4_weights_0.10_0.50_0.40,scalar_past_only_blend,,9.0,4.0,0.1,0.5,0.4,True,8.23,8.25
scalar_d3_w5_weights_0.15_0.30_0.55,scalar_past_only_blend,,3.0,5.0,0.15,0.3,0.55,True,8.26,8.25
scalar_d3_w6_weights_0.15_0.30_0.55,scalar_past_only_blend,,3.0,6.0,0.15,0.3,0.55,True,8.26,8.25
targetwise_00201,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 1, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,False,7.84,8.26
targetwise_00201,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 1, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,True,7.84,8.26
targetwise_00202,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 2, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,False,7.84,8.26
targetwise_00202,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 2, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,True,7.84,8.26
targetwise_00203,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 3, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,False,7.84,8.26
targetwise_00203,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 3, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,True,7.84,8.26
targetwise_00204,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 4, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,False,7.84,8.26
targetwise_00204,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 4, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,True,7.84,8.26
targetwise_00205,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,False,7.84,8.26
targetwise_00205,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,True,7.84,8.26
targetwise_00206,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 6, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,False,7.84,8.26
targetwise_00206,targetwise_past_only_blend,"{""at_least_one"": {""daily_lags"": 5, ""daily_weight"": 0.1, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 5, ""weekly_weight"": 0.9}, ""at_least_three"": {""daily_lags"": 8, ""daily_weight"": 1.0, ""monthly_lags"": 1, ""monthly_weight"": 0.0, ""weekly_lags"": 6, ""weekly_weight"": 0.0}, ""at_least_two"": {""daily_lags"": 5, ""daily_weight"": 0.15, ""monthly_lags"": 1, ""monthly_weight"": 0.05, ""weekly_lags"": 5, ""weekly_weight"": 0.8}}",,,,,,True,7.84,8.26
