feature_source,feature_set,alpha,correction_weight,uncertainty_weight,correction_clip,half_life_hours,train_rows,selection_rows,selection_metric_percent,selection_metric_raw_percent,selection_at_least_one_abs_log_error,selection_at_least_two_abs_log_error,selection_at_least_three_abs_log_error
standard,all,150.0,0.12,0.5,0.25,336.0,389,254,7.95,7.953830669675499,0.09558687690087761,0.07267001997548786,0.0613434709295441
hazard,all,500.0,0.08,0.25,0.25,inf,389,254,7.95,7.953832229541891,0.09569984522849087,0.07265216006862407,0.061248405856947255
hazard,all,500.0,0.08,0.25,0.4,inf,389,254,7.95,7.953832229541891,0.09569984522849087,0.07265216006862407,0.061248405856947255
hazard,all,500.0,0.08,0.25,0.6,inf,389,254,7.95,7.953832229541891,0.09569984522849087,0.07265216006862407,0.061248405856947255
hazard,all,500.0,0.12,0.5,0.25,inf,389,254,7.95,7.953835367225448,0.09562563590295453,0.07265953005921862,0.061315332387038755
hazard,all,500.0,0.12,0.5,0.4,inf,389,254,7.95,7.953835367225448,0.09562563590295453,0.07265953005921862,0.061315332387038755
hazard,all,500.0,0.12,0.5,0.6,inf,389,254,7.95,7.953835367225448,0.09562563590295453,0.07265953005921862,0.061315332387038755
standard,no_decomp,500.0,0.3,0.0,0.15,168.0,389,254,7.95,7.953836004145831,0.09474327020742707,0.07273282174126885,0.06212442410031431
standard,no_decomp,500.0,0.3,0.0,0.25,168.0,389,254,7.95,7.953836004145831,0.09474327020742707,0.07273282174126885,0.06212442410031431
standard,no_decomp,500.0,0.3,0.0,0.4,168.0,389,254,7.95,7.953836004145831,0.09474327020742707,0.07273282174126885,0.06212442410031431
standard,all,100.0,0.12,0.25,0.08,240.0,389,254,7.95,7.953843491727897,0.09557210087316399,0.07263602281506701,0.061392600438104544
hazard,all,300.0,0.08,1.0,0.4,336.0,389,254,7.95,7.953845863081388,0.09555176301865957,0.07267500946758874,0.06137401753918002
hazard,all,300.0,0.08,1.0,0.6,336.0,389,254,7.95,7.953845863081388,0.09555176301865957,0.07267500946758874,0.06137401753918002
standard,all,500.0,0.22,0.0,0.08,inf,389,254,7.95,7.953846332992276,0.09594614200014946,0.07254033812681737,0.061114322957122394
standard,no_decomp,300.0,0.2,0.0,0.15,240.0,389,254,7.95,7.953850613932456,0.09518262933780611,0.07268799620146092,0.06173029651066506
standard,no_decomp,300.0,0.2,0.0,0.25,240.0,389,254,7.95,7.953850613932456,0.09518262933780611,0.07268799620146092,0.06173029651066506
standard,no_decomp,300.0,0.2,0.0,0.4,240.0,389,254,7.95,7.953850613932456,0.09518262933780611,0.07268799620146092,0.06173029651066506
hazard,all,200.0,0.12,0.5,0.25,336.0,389,254,7.95,7.953851503524612,0.09559156210670149,0.0726683050206777,0.061341079644009706
standard,all,500.0,0.25,0.0,0.25,72.0,389,254,7.95,7.953852312097243,0.09450256887753165,0.07285381916797945,0.062244581195829714
standard,all,500.0,0.25,0.0,0.4,72.0,389,254,7.95,7.953852312097243,0.09450256887753165,0.07285381916797945,0.062244581195829714
standard,all,500.0,0.12,1.0,0.15,72.0,389,254,7.95,7.953861599894374,0.09511879879011458,0.0727929455250385,0.061689483030827746
hazard,all,100.0,0.08,0.5,0.25,168.0,389,254,7.95,7.95386200687942,0.09554604720776784,0.07269152556407933,0.06136366588410593
standard,all,150.0,0.12,0.5,0.25,168.0,389,254,7.95,7.9538638654294225,0.09542337741338293,0.0727487171366625,0.0614291957543602
standard,all,200.0,0.15,0.5,0.15,168.0,389,254,7.95,7.953869193411456,0.0953298468788527,0.07275310898748352,0.061518482500817484
standard,no_decomp,500.0,0.22,0.0,0.15,72.0,389,254,7.95,7.953877257188902,0.0943012278707366,0.07287876477190162,0.062421669814041555
standard,no_decomp,500.0,0.22,0.0,0.25,72.0,389,254,7.95,7.953877257188902,0.0943012278707366,0.07287876477190162,0.062421669814041555
standard,no_decomp,500.0,0.22,0.0,0.4,72.0,389,254,7.95,7.953877257188902,0.0943012278707366,0.07287876477190162,0.062421669814041555
standard,all,500.0,0.2,1.0,0.25,72.0,389,254,7.95,7.9538804811757124,0.09474638735477293,0.07291590185636562,0.06193946283899121
standard,all,500.0,0.2,1.0,0.4,72.0,389,254,7.95,7.9538804811757124,0.09474638735477293,0.07291590185636562,0.06193946283899121
hazard,all,200.0,0.12,0.0,0.25,inf,389,254,7.95,7.953882265207057,0.09612245906359589,0.07258874272734478,0.06089059983678618
standard,all,200.0,0.22,0.0,0.08,120.0,389,254,7.95,7.953884987063442,0.09526135719902577,0.0727203358176814,0.061620184250439754
standard,no_decomp,150.0,0.15,0.25,0.25,120.0,389,254,7.95,7.953887843794005,0.09489722435228898,0.0728938935453842,0.061810838756997
standard,no_decomp,150.0,0.15,0.25,0.4,120.0,389,254,7.95,7.953887843794005,0.09489722435228898,0.0728938935453842,0.061810838756997
standard,all,200.0,0.15,1.0,0.25,240.0,389,254,7.95,7.953889871422093,0.09538220759576221,0.07272377965223763,0.06149602575373062
standard,all,50.0,0.18,0.0,0.08,336.0,389,254,7.95,7.95389143330707,0.0960122609732475,0.07252217665486148,0.0610676187778464
standard,all,300.0,0.2,1.0,0.4,120.0,389,254,7.95,7.953896035693897,0.09501449557309202,0.07285084507699582,0.06173684365454708
hazard,all,300.0,0.08,1.0,0.25,336.0,389,254,7.95,7.9538969208298615,0.09555176301865957,0.07267500946758874,0.061375436415997374
standard,all,200.0,0.12,1.0,0.08,inf,389,254,7.95,7.953897520638575,0.09557246266633465,0.0726262881790356,0.06140347472534359
hazard,all,500.0,0.12,1.0,0.25,inf,389,254,7.95,7.953904541168955,0.09555984456640013,0.07266121712800504,0.06138135897431772
hazard,all,500.0,0.12,1.0,0.4,inf,389,254,7.95,7.953904541168955,0.09555984456640013,0.07266121712800504,0.06138135897431772
hazard,all,500.0,0.12,1.0,0.6,inf,389,254,7.95,7.953904541168955,0.09555984456640013,0.07266121712800504,0.06138135897431772
standard,all,200.0,0.18,0.5,0.08,168.0,389,254,7.95,7.953904614038887,0.09527238693180076,0.07271965364812326,0.061610382113828306
standard,no_decomp,150.0,0.15,0.25,0.25,240.0,389,254,7.95,7.953905415103835,0.09522892630275029,0.0727748229038839,0.06159869574842307
standard,no_decomp,150.0,0.15,0.25,0.4,240.0,389,254,7.95,7.953905415103835,0.09522892630275029,0.0727748229038839,0.06159869574842307
standard,all,150.0,0.22,0.0,0.08,240.0,389,254,7.95,7.953911532004976,0.09577055217726603,0.07256819049089995,0.061263872273357924
standard,all,500.0,0.3,0.25,0.15,120.0,389,254,7.95,7.95391864844488,0.09470047959119335,0.07282274440816036,0.06207958870544389
standard,all,1000.0,0.3,1.0,0.08,72.0,389,254,7.95,7.953920927038949,0.09444209575212914,0.07291222892705213,0.062248551346913455
hazard,all,300.0,0.15,0.25,0.25,168.0,389,254,7.95,7.953924364734455,0.0953970638551478,0.07279152850298441,0.061414379200262666
standard,all,200.0,0.12,1.0,0.15,inf,389,254,7.95,7.953925200292278,0.09559543837080876,0.07262980078770764,0.06137775561972372
standard,no_decomp,300.0,0.2,0.0,0.15,120.0,389,254,7.95,7.953935019627001,0.09473859218677547,0.07280365818286537,0.062061017284298914
standard,no_decomp,300.0,0.2,0.0,0.25,120.0,389,254,7.95,7.953935019627001,0.09473859218677547,0.07280365818286537,0.062061017284298914
standard,no_decomp,300.0,0.2,0.0,0.4,120.0,389,254,7.95,7.953935019627001,0.09473859218677547,0.07280365818286537,0.062061017284298914
standard,no_decomp,200.0,0.18,0.75,0.15,96.0,389,254,7.95,7.953940321131547,0.09471906003769459,0.07294848586213522,0.06193586908096063
standard,all,1000.0,0.25,0.0,0.15,inf,389,254,7.95,7.953943228740368,0.0957717257405884,0.07256644878891488,0.061265321252657344
standard,all,1500.0,0.3,0.5,0.08,inf,389,254,7.95,7.953944146582681,0.09542058477371448,0.07258029406919268,0.06160264244575033
standard,all,50.0,0.18,0.0,0.08,120.0,389,254,7.95,7.953944258470069,0.09546082994994995,0.07273243757853384,0.06141025686948287
standard,all,200.0,0.15,1.0,0.4,inf,389,254,7.95,7.953951421853933,0.0956100105766802,0.0726277350185915,0.06136597787046424
standard,all,150.0,0.15,0.25,0.08,120.0,389,254,7.95,7.953961167989632,0.09526373532273773,0.07275337291169572,0.06158688607276259
hazard,all,100.0,0.08,0.5,0.6,168.0,389,254,7.95,7.953961683464095,0.09556163924164734,0.07269152556407933,0.06135084382631077
hazard,all,300.0,0.15,1.0,0.4,336.0,389,254,7.95,7.9539701946907515,0.09544496321588261,0.07270411857949827,0.06145516336043554
hazard,all,300.0,0.15,1.0,0.6,336.0,389,254,7.95,7.9539701946907515,0.09544496321588261,0.07270411857949827,0.06145516336043554
hazard,all,150.0,0.1,0.5,0.4,336.0,389,254,7.95,7.953976606208091,0.09563255347636818,0.0726525770130801,0.06131929284000453
hazard,all,150.0,0.1,0.5,0.6,336.0,389,254,7.95,7.953976606208091,0.09563255347636818,0.0726525770130801,0.06131929284000453
standard,all,300.0,0.12,0.5,0.15,72.0,389,254,7.95,7.953978563945174,0.09509982283487341,0.07284338627785907,0.061661268621489566
standard,all,300.0,0.12,1.0,0.08,120.0,389,254,7.95,7.953986933825186,0.09526970289298814,0.07274707478856034,0.06158793264844605
standard,no_decomp,150.0,0.18,1.0,0.25,168.0,389,254,7.95,7.953993551512806,0.09499898549441527,0.0728630184698268,0.0617428902687545
standard,no_decomp,150.0,0.18,1.0,0.4,168.0,389,254,7.95,7.953993551512806,0.09499898549441527,0.0728630184698268,0.0617428902687545
standard,no_decomp,150.0,0.15,0.25,0.15,336.0,389,254,7.95,7.954000713587561,0.09533259450430438,0.07274309767726525,0.06152940108272565
hazard,all,500.0,0.1,1.0,0.25,inf,389,254,7.95,7.954000750810075,0.09558232355167372,0.0726577376131664,0.061365033133854406
hazard,all,500.0,0.1,1.0,0.4,inf,389,254,7.95,7.954000750810075,0.09558232355167372,0.0726577376131664,0.061365033133854406
hazard,all,500.0,0.1,1.0,0.6,inf,389,254,7.95,7.954000750810075,0.09558232355167372,0.0726577376131664,0.061365033133854406
standard,no_decomp,150.0,0.18,1.0,0.15,168.0,389,254,7.95,7.9540029622311215,0.09499656067509366,0.0728630184698268,0.061745576608310336
standard,no_decomp,150.0,0.2,2.0,0.25,336.0,389,254,7.95,7.954003950624289,0.09516510092570518,0.07278647727367,0.06165360502091973
standard,no_decomp,150.0,0.2,2.0,0.4,336.0,389,254,7.95,7.954003950624289,0.09516510092570518,0.07278647727367,0.06165360502091973
standard,no_decomp,200.0,0.25,1.0,0.15,240.0,389,254,7.95,7.954006262698621,0.09497897429799518,0.07284357650363767,0.061782696670312574
standard,all,200.0,0.18,0.25,0.08,120.0,389,254,7.95,7.954007658215123,0.09516934212741295,0.07277800903140329,0.06165793509399148
standard,no_decomp,200.0,0.2,2.0,0.25,168.0,389,254,7.95,7.954010079518481,0.09499238557451131,0.07283014761702669,0.06178282034835054
standard,no_decomp,200.0,0.2,2.0,0.4,168.0,389,254,7.95,7.954010079518481,0.09499238557451131,0.07283014761702669,0.06178282034835054
standard,all,300.0,0.25,1.0,0.08,336.0,389,254,7.95,7.954010671265155,0.09527366431928178,0.07267708008324902,0.06165462558176773
standard,all,300.0,0.2,0.25,0.4,120.0,389,254,7.95,7.954013785492942,0.09507194430175375,0.07281754636342165,0.06171596586230135
standard,all,1000.0,0.25,0.0,0.25,inf,389,254,7.95,7.954014113910435,0.0957717257405884,0.07256644878891488,0.061267291124567885
standard,all,1000.0,0.25,0.0,0.4,inf,389,254,7.95,7.954014113910435,0.0957717257405884,0.07256644878891488,0.061267291124567885
standard,all,100.0,0.12,0.0,0.25,120.0,389,254,7.95,7.954015054440067,0.09555413621473526,0.07273157794653422,0.06131977762975352
standard,no_decomp,200.0,0.22,0.5,0.15,168.0,389,254,7.95,7.954018344666736,0.0948796074905752,0.07288783040191105,0.06183814533265212
standard,no_decomp,200.0,0.15,0.0,0.25,120.0,389,254,7.95,7.954030448549654,0.09491267345083333,0.07279032485411595,0.06190292128234831
standard,no_decomp,200.0,0.15,0.0,0.4,120.0,389,254,7.95,7.954030448549654,0.09491267345083333,0.07279032485411595,0.06190292128234831
hazard,all,100.0,0.08,0.5,0.4,168.0,389,254,7.95,7.954032073598816,0.09556163924164734,0.07269152556407933,0.0613527999410469
standard,all,200.0,0.15,0.5,0.25,168.0,389,254,7.95,7.954035033940077,0.09535458253143765,0.07275310898748352,0.06149835549456822
standard,no_decomp,400.0,0.35,0.25,0.15,168.0,389,254,7.95,7.9540393030387735,0.09456710853518066,0.07289270106493123,0.0621463560499422
standard,no_decomp,400.0,0.35,0.25,0.25,168.0,389,254,7.95,7.9540393030387735,0.09456710853518066,0.07289270106493123,0.0621463560499422
standard,no_decomp,400.0,0.35,0.25,0.4,168.0,389,254,7.95,7.9540393030387735,0.09456710853518066,0.07289270106493123,0.0621463560499422
hazard,all,150.0,0.08,0.5,0.25,336.0,389,254,7.95,7.954039760472864,0.09563753797488193,0.07265012962591146,0.061318510761172486
standard,all,300.0,0.15,0.25,0.15,inf,389,254,7.95,7.954042721778665,0.0957571185109753,0.07257706006506252,0.061272082079442375
standard,all,300.0,0.22,0.5,0.15,240.0,389,254,7.95,7.954046508574164,0.09532254001510568,0.07269479263055503,0.061589033243361624
hazard,all,50.0,0.12,0.0,0.25,168.0,389,254,7.95,7.95404831484865,0.09578152623689228,0.07267065412366189,0.06115423572411713
standard,all,300.0,0.18,0.0,0.4,72.0,389,254,7.95,7.9540633811530315,0.09492446277253318,0.07285131058563214,0.06183106141307399
hazard,all,300.0,0.15,1.0,0.25,336.0,389,254,7.95,7.954065928113674,0.09544496321588261,0.07270411857949827,0.061457823754869106
standard,all,300.0,0.22,0.25,0.08,120.0,389,254,7.95,7.9540666637201385,0.09503373734066031,0.07281316399676295,0.0617600246550339
standard,all,200.0,0.18,0.5,0.08,336.0,389,254,7.95,7.954069749871007,0.09547918511833735,0.07264055561881091,0.06148727101819639
standard,all,300.0,0.2,1.0,0.25,120.0,389,254,7.95,7.954070295462401,0.09501449557309202,0.07285084507699582,0.06174168626702148
standard,all,300.0,0.2,1.0,0.15,inf,389,254,7.95,7.954073522743643,0.09555205675797619,0.07260923973853967,0.061445820105433875
standard,no_decomp,200.0,0.2,2.0,0.15,168.0,389,254,7.95,7.954074525945853,0.09499238557451131,0.07283014761702669,0.061784611288994776
standard,all,500.0,0.22,0.5,0.08,72.0,389,254,7.95,7.9540745373908095,0.09468507411194461,0.07292921750981884,0.06199285317682003
hazard,all,150.0,0.08,0.25,0.4,inf,389,254,7.95,7.954088112800051,0.09582930217948826,0.07259663969623144,0.06118158017796373
hazard,all,150.0,0.08,0.25,0.6,inf,389,254,7.95,7.954088112800051,0.09582930217948826,0.07259663969623144,0.06118158017796373
hazard,all,300.0,0.1,0.5,0.4,inf,389,254,7.95,7.954090447591722,0.09568734681872966,0.07263348313701765,0.06128675698084221
hazard,all,300.0,0.1,0.5,0.6,inf,389,254,7.95,7.954090447591722,0.09568734681872966,0.07263348313701765,0.06128675698084221
standard,all,150.0,0.15,0.0,0.15,120.0,389,254,7.95,7.954091079130854,0.09543671422412629,0.07271262336892473,0.06145826689375259
standard,all,150.0,0.12,0.5,0.4,168.0,389,254,7.95,7.954092879334285,0.09544367304792603,0.0727487171366625,0.06141526432913054
standard,no_decomp,400.0,0.35,0.75,0.15,96.0,389,254,7.95,7.9540932121327845,0.0941674924622523,0.07304608963807549,0.06239408166172521
standard,no_decomp,400.0,0.35,0.75,0.25,96.0,389,254,7.95,7.9540932121327845,0.0941674924622523,0.07304608963807549,0.06239408166172521
standard,no_decomp,400.0,0.35,0.75,0.4,96.0,389,254,7.95,7.9540932121327845,0.0941674924622523,0.07304608963807549,0.06239408166172521
standard,all,200.0,0.15,1.0,0.08,336.0,389,254,7.95,7.954102338018232,0.0954265274425588,0.07266780149969498,0.061513588424404804
standard,no_decomp,400.0,0.2,2.0,0.15,96.0,389,254,7.95,7.954107073618277,0.0948695842334126,0.07283890520167888,0.06189955953193722
standard,no_decomp,400.0,0.2,2.0,0.25,96.0,389,254,7.95,7.954107073618277,0.0948695842334126,0.07283890520167888,0.06189955953193722
standard,no_decomp,400.0,0.2,2.0,0.4,96.0,389,254,7.95,7.954107073618277,0.0948695842334126,0.07283890520167888,0.06189955953193722
standard,no_decomp,150.0,0.18,0.75,0.25,168.0,389,254,7.95,7.954107247213504,0.09499379632412663,0.07286681971491565,0.0617474377521258
standard,no_decomp,150.0,0.18,0.75,0.4,168.0,389,254,7.95,7.954107247213504,0.09499379632412663,0.07286681971491565,0.0617474377521258
standard,all,500.0,0.18,1.0,0.15,72.0,389,254,7.95,7.95411357226683,0.09483091735641985,0.07288271733028723,0.061894594875072456
standard,no_decomp,200.0,0.25,1.0,0.15,336.0,389,254,7.95,7.954116169601089,0.09509391492060111,0.07280234683179321,0.06171203998822493
standard,no_decomp,500.0,0.3,1.0,0.15,72.0,389,254,7.95,7.954127120841337,0.09423661352955232,0.07299180339280303,0.06238018914866134
standard,no_decomp,500.0,0.3,1.0,0.25,72.0,389,254,7.95,7.954127120841337,0.09423661352955232,0.07299180339280303,0.06238018914866134
standard,no_decomp,500.0,0.3,1.0,0.4,72.0,389,254,7.95,7.954127120841337,0.09423661352955232,0.07299180339280303,0.06238018914866134
standard,all,300.0,0.2,0.25,0.4,240.0,389,254,7.95,7.954127682397938,0.09542531427476142,0.07266488867675888,0.06151841872491931
standard,no_decomp,150.0,0.2,2.0,0.15,336.0,389,254,7.95,7.9541303230801885,0.0951637004017175,0.07278647727367,0.06165851738450503
standard,no_decomp,200.0,0.25,1.0,0.25,240.0,389,254,7.95,7.954134610005359,0.09497897429799518,0.07284357650363767,0.06178626339010952
standard,no_decomp,200.0,0.25,1.0,0.4,240.0,389,254,7.95,7.954134610005359,0.09497897429799518,0.07284357650363767,0.06178626339010952
standard,all,100.0,0.12,0.25,0.08,120.0,389,254,7.95,7.954135141287311,0.09535455317025428,0.07273855113747986,0.06151572464811049
standard,all,300.0,0.18,0.5,0.08,inf,389,254,7.95,7.954135840314547,0.09563865829035448,0.07258571599830463,0.06138447409285829
standard,all,200.0,0.15,1.0,0.15,336.0,389,254,7.95,7.954139867962962,0.0954327204837838,0.07269147789293327,0.061484761931452574
standard,no_decomp,200.0,0.22,0.5,0.15,240.0,389,254,7.95,7.954151568081014,0.09505667028480516,0.0728258127431506,0.06172680242154039
standard,all,200.0,0.22,0.0,0.08,336.0,389,254,7.95,7.954153888912341,0.09586688310145469,0.07254784495881349,0.06119462188414347
standard,all,300.0,0.22,0.5,0.4,168.0,389,254,7.95,7.954166186899148,0.09516763502542509,0.07277001024760411,0.06167204642718358
standard,no_decomp,200.0,0.15,1.0,0.25,96.0,389,254,7.95,7.954167286575831,0.09489279968204244,0.0728889188978778,0.06182800367983596
standard,no_decomp,200.0,0.15,1.0,0.4,96.0,389,254,7.95,7.954167286575831,0.09489279968204244,0.0728889188978778,0.06182800367983596
hazard,all,200.0,0.12,0.25,0.25,336.0,389,254,7.95,7.954171740356086,0.09567456526539997,0.07266178775897704,0.061273493004019616
standard,no_decomp,150.0,0.2,1.0,0.15,336.0,389,254,7.95,7.954171935821841,0.09518502227717876,0.07279663252050532,0.06162819666262172
hazard,all,300.0,0.18,0.0,0.4,336.0,389,254,7.95,7.954172854535635,0.0958965286261007,0.07270928073452643,0.06100406763033919
hazard,all,300.0,0.18,0.0,0.6,336.0,389,254,7.95,7.954172854535635,0.0958965286261007,0.07270928073452643,0.06100406763033919
hazard,all,300.0,0.1,0.5,0.25,inf,389,254,7.95,7.954185800401259,0.09568734681872966,0.07263348313701765,0.06128940679523133
hazard,all,500.0,0.2,0.5,0.25,336.0,389,254,7.95,7.954186438022326,0.09541991032168658,0.072747667218898,0.061442676929606976
hazard,all,500.0,0.2,0.5,0.4,336.0,389,254,7.95,7.954186438022326,0.09541991032168658,0.072747667218898,0.061442676929606976
hazard,all,500.0,0.2,0.5,0.6,336.0,389,254,7.95,7.954186438022326,0.09541991032168658,0.072747667218898,0.061442676929606976
standard,static_replay,100.0,0.08,2.0,0.25,168.0,389,254,7.95,7.954189620313534,0.09540394989579612,0.07276480098820351,0.061441592020682514
standard,static_replay,100.0,0.08,2.0,0.4,168.0,389,254,7.95,7.954189620313534,0.09540394989579612,0.07276480098820351,0.061441592020682514
hazard,all,200.0,0.08,0.25,0.25,inf,389,254,7.95,7.954190571400233,0.09579343189383714,0.07261086890729969,0.06120606853383111
standard,no_decomp,200.0,0.22,0.5,0.25,168.0,389,254,7.95,7.95419375969022,0.0948796074905752,0.07288783040191105,0.06184302004367237
standard,no_decomp,200.0,0.22,0.5,0.4,168.0,389,254,7.95,7.95419375969022,0.0948796074905752,0.07288783040191105,0.06184302004367237
standard,all,200.0,0.12,1.0,0.25,168.0,389,254,7.95,7.954193803523935,0.09535826555836109,0.07275002485401419,0.06150216874190334
standard,all,300.0,0.25,1.0,0.08,240.0,389,254,7.95,7.954194141350013,0.0951833684617974,0.07271483024621177,0.06171226983430885
hazard,all,200.0,0.1,0.25,0.4,inf,389,254,7.95,7.954195981404499,0.09582878622540365,0.07260628229758845,0.06117545115363773
hazard,all,200.0,0.1,0.25,0.6,inf,389,254,7.95,7.954195981404499,0.09582878622540365,0.07260628229758845,0.06117545115363773
hazard,all,300.0,0.08,0.5,0.4,inf,389,254,7.95,7.954198569734383,0.095689650718204,0.07263485450972719,0.06128608637725574
hazard,all,300.0,0.08,0.5,0.6,inf,389,254,7.95,7.954198569734383,0.095689650718204,0.07263485450972719,0.06128608637725574
hazard,all,300.0,0.1,1.0,0.4,168.0,389,254,7.95,7.954201050096987,0.09542725594590142,0.07273701633409488,0.06144638825338285
hazard,all,300.0,0.1,1.0,0.6,168.0,389,254,7.95,7.954201050096987,0.09542725594590142,0.07273701633409488,0.06144638825338285
standard,static_replay,100.0,0.2,0.5,0.08,168.0,389,254,7.95,7.954202406400679,0.0949910814861738,0.07296710624076584,0.061652510497525036
standard,no_decomp,400.0,0.25,0.0,0.15,120.0,389,254,7.95,7.954205529557035,0.09458348331916233,0.07281306374431551,0.06221423795213284
standard,no_decomp,400.0,0.25,0.0,0.25,120.0,389,254,7.95,7.954205529557035,0.09458348331916233,0.07281306374431551,0.06221423795213284
standard,no_decomp,400.0,0.25,0.0,0.4,120.0,389,254,7.95,7.954205529557035,0.09458348331916233,0.07281306374431551,0.06221423795213284
standard,no_decomp,400.0,0.22,2.0,0.15,96.0,389,254,7.95,7.95421127374909,0.09479483079103965,0.07285664300387942,0.06195947084926377
standard,no_decomp,400.0,0.22,2.0,0.25,96.0,389,254,7.95,7.95421127374909,0.09479483079103965,0.07285664300387942,0.06195947084926377
standard,no_decomp,400.0,0.22,2.0,0.4,96.0,389,254,7.95,7.95421127374909,0.09479483079103965,0.07285664300387942,0.06195947084926377
standard,all,300.0,0.15,0.25,0.08,72.0,389,254,7.95,7.954215097331652,0.09501998835357932,0.07287544727267807,0.06171561527359954
hazard,all,100.0,0.1,0.5,0.25,168.0,389,254,7.95,7.954216847225304,0.09551959644500245,0.07270598165035988,0.06138552143326671
standard,all,300.0,0.22,0.5,0.25,240.0,389,254,7.95,7.954217836987665,0.09532254001510568,0.07269479263055503,0.06159379438802714
standard,no_decomp,400.0,0.18,2.0,0.15,96.0,389,254,7.95,7.954220457144245,0.09495038422085121,0.07282116738898202,0.06183964823684674
standard,no_decomp,400.0,0.18,2.0,0.25,96.0,389,254,7.95,7.954220457144245,0.09495038422085121,0.07282116738898202,0.06183964823684674
standard,no_decomp,400.0,0.18,2.0,0.4,96.0,389,254,7.95,7.954220457144245,0.09495038422085121,0.07282116738898202,0.06183964823684674
standard,all,300.0,0.25,1.0,0.4,240.0,389,254,7.95,7.954220547276525,0.09521260734411066,0.07273569564208959,0.0616628993652159
standard,all,300.0,0.25,1.0,0.4,336.0,389,254,7.95,7.954225686997107,0.09531266790612568,0.07269397602739897,0.06160470124844806
standard,no_decomp,300.0,0.2,0.75,0.25,72.0,389,254,7.95,7.9542257865828025,0.09450115579194458,0.07298776669744213,0.06212242546002816
standard,no_decomp,300.0,0.2,0.75,0.4,72.0,389,254,7.95,7.9542257865828025,0.09450115579194458,0.07298776669744213,0.06212242546002816
standard,all,300.0,0.15,1.0,0.08,120.0,389,254,7.95,7.954226061811331,0.0951693811743905,0.07277687345223699,0.06166510097126574
standard,all,100.0,0.12,0.0,0.25,240.0,389,254,7.95,7.9542263075683906,0.09587284231291848,0.07263913938111087,0.061099380733343776
standard,no_decomp,150.0,0.18,2.0,0.25,240.0,389,254,7.95,7.954229069892249,0.09513785908518195,0.07279978328600048,0.061673796819942645
standard,no_decomp,150.0,0.18,2.0,0.4,240.0,389,254,7.95,7.954229069892249,0.09513785908518195,0.07279978328600048,0.061673796819942645
standard,all,300.0,0.15,0.25,0.25,inf,389,254,7.95,7.954230848514765,0.0957571185109753,0.07257706006506252,0.06127731004221517
standard,all,50.0,0.12,0.0,0.15,120.0,389,254,7.95,7.9542310380603,0.09554304543308506,0.07272780256698234,0.06134064588557191
standard,static_replay,100.0,0.12,2.0,0.08,168.0,389,254,7.95,7.954234153922957,0.09527928971616603,0.07280495463093624,0.06152733612697089
standard,no_decomp,200.0,0.25,1.0,0.25,336.0,389,254,7.95,7.954237757093963,0.09509391492060111,0.07280234683179321,0.061715418852192
standard,no_decomp,200.0,0.25,1.0,0.4,336.0,389,254,7.95,7.954237757093963,0.09509391492060111,0.07280234683179321,0.061715418852192
standard,all,150.0,0.12,0.25,0.25,168.0,389,254,7.95,7.954243667665373,0.09548483403755362,0.07273053700020175,0.06139647381896324
hazard,all,300.0,0.1,1.0,0.25,168.0,389,254,7.95,7.954243974348585,0.09542725594590142,0.07273701633409488,0.061447581099311324
standard,all,100.0,0.12,0.25,0.08,336.0,389,254,7.95,7.954250259107054,0.09564531652203398,0.07261026318278348,0.06135644832510272
standard,all,300.0,0.2,1.0,0.08,inf,389,254,7.95,7.954251796189693,0.09551956141276431,0.07261514209985508,0.06147736723213474
standard,all,200.0,0.15,0.25,0.15,168.0,389,254,7.95,7.954270242744377,0.09539526436916282,0.07273407089486503,0.06148324810212317
standard,no_decomp,200.0,0.18,0.25,0.15,336.0,389,254,7.95,7.9542741711841725,0.0952781374766375,0.07274601664712256,0.06158853841194134
hazard,all,300.0,0.08,0.5,0.25,inf,389,254,7.95,7.954274852084642,0.095689650718204,0.07263485450972719,0.06128820622968369
standard,no_decomp,150.0,0.15,1.0,0.25,120.0,389,254,7.95,7.95427705877696,0.09496508840494171,0.07287828049375998,0.06176940388188393
standard,no_decomp,150.0,0.15,1.0,0.4,120.0,389,254,7.95,7.95427705877696,0.09496508840494171,0.07287828049375998,0.06176940388188393
standard,no_decomp,300.0,0.25,2.0,0.15,120.0,389,254,7.95,7.954288207375293,0.09474068834015323,0.07288501471173457,0.061987379543132534
standard,no_decomp,300.0,0.25,2.0,0.25,120.0,389,254,7.95,7.954288207375293,0.09474068834015323,0.07288501471173457,0.061987379543132534
standard,no_decomp,300.0,0.25,2.0,0.4,120.0,389,254,7.95,7.954288207375293,0.09474068834015323,0.07288501471173457,0.061987379543132534
standard,all,150.0,0.12,0.25,0.4,240.0,389,254,7.95,7.954295189325089,0.09561743731214581,0.07268322238805192,0.0613126169199888
standard,all,300.0,0.18,1.0,0.15,120.0,389,254,7.95,7.954295767596209,0.09506019816057974,0.07282523927199515,0.061727855257498326
standard,all,500.0,0.3,0.25,0.15,168.0,389,254,7.95,7.954298012823613,0.09495390284271714,0.07272537449562196,0.06193407774556622
standard,all,1500.0,0.3,0.5,0.15,inf,389,254,7.95,7.954298238369684,0.09542058477371448,0.07258029406919268,0.061612482508818914
standard,all,1500.0,0.3,0.5,0.25,inf,389,254,7.95,7.954298238369684,0.09542058477371448,0.07258029406919268,0.061612482508818914
